customer_id,prev_transaction_id,curr_transaction_id,prev_timestamp,curr_timestamp,hours_between,distance_km,implied_speed_kmh,prev_rail,curr_rail,prev_amount_brl,curr_amount_brl,prev_geo_country,curr_geo_country,prev_ip_country,curr_ip_country,prev_country_risk_geo,curr_country_risk_geo,prev_country_risk_ip,curr_country_risk_ip,prev_ip_anomaly,curr_ip_anomaly,prev_ip_proxy_vpn_tor,curr_ip_proxy_vpn_tor,prev_device_rooted,curr_device_rooted,prev_cross_border,curr_cross_border,risk_flags,severity,priority_candidate,rule_id,rule_name
C100568,TW5BQYUYH1GWI,T5F3UOB6QLJVT,2025-07-12 06:21:18,2025-07-12 06:23:19,0.034,10471.5,311548.8,Card,Card,523.18,676.5,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100239,TJ82HBEPQFDL6,T18D7ZQZM77FF,2025-07-26 18:58:42,2025-07-27 05:00:52,10.036,10460.0,1042.2,PIX,Card,982.73,1501.81,ES,BR,US,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102025,TQMXMMRGZ920U,TXI0RRFEDDNSI,2025-07-27 07:37:43,2025-07-27 09:17:31,1.663,10430.3,6270.7,PIX,PIX,3006.87,2929.76,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100251,T0O17BQUWRQ92,TW7AI5JDK3DTC,2025-10-04 00:08:19,2025-10-04 03:04:40,2.939,10402.1,3539.1,PIX,Card,1128.73,1615.44,BR,FR,BR,AF,Low,Low,Low,High,No,Yes,None,None,No,No,No,Yes,ip_country_high_risk;ip_anomaly;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100957,TVC262W11SK3G,TJYAMUPNZDI4P,2025-08-14 12:47:50,2025-08-14 15:20:12,2.539,10387.1,4090.3,PIX,PIX,816.03,5010.37,US,KP,BR,BR,Low,High,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102389,T0I1V4KIGG97O,TY8USGMJIK192,2025-07-24 20:07:48,2025-07-25 01:11:09,5.056,10384.8,2054.0,Card,Card,6960.5,1921.68,DE,BR,BR,BR,Low,Low,Low,Low,No,No,Tor,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101225,TMWR5OP92ETTX,T6GXE8M0HX8JI,2025-08-18 14:08:24,2025-08-18 15:17:02,1.144,10382.8,9076.8,PIX,PIX,2250.2,616.15,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101358,TMX1A6B8KEUJ7,TVX4LP26DAHGN,2025-07-23 01:57:13,2025-07-23 04:35:35,2.639,10369.2,3928.6,Card,PIX,21661.44,1402.42,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102398,TE82R56K2OE68,TRVFT8AI4WGO8,2025-08-11 06:34:50,2025-08-11 17:00:06,10.421,10337.6,992.0,Card,Card,2225.82,9374.5,AE,BR,BR,BR,Low,Low,Low,Low,No,No,None,VPN,Yes,No,Yes,No,proxy_vpn_tor;device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101806,TW5X9A65LL5KE,TSX563TBWPC9Q,2025-08-24 11:35:20,2025-08-24 12:45:44,1.173,10327.6,8801.9,Wire,PIX,692.5,7566.39,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101911,T1RTJTMJ9WCBN,TUNZM2X60EA4W,2025-07-30 08:54:24,2025-07-30 20:18:19,11.399,10318.8,905.3,PIX,Card,1289.88,1091.9,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101828,TGVH1AIQP0POX,TDAQ9X1L18D5C,2025-07-19 22:26:07,2025-07-20 00:06:24,1.671,10294.4,6159.2,PIX,Card,439.91,11966.81,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100499,T5RSKNKKXB8QI,TUIAUFRGCSJ61,2025-08-08 17:42:42,2025-08-08 20:13:13,2.509,10222.1,4074.8,Card,PIX,1054.13,1512.36,RU,BR,BR,BR,Monitored,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101584,TVT585KZN7BRL,T7B5N1X9I41KW,2025-10-02 10:09:01,2025-10-02 10:44:33,0.592,10214.7,17248.1,PIX,Card,25756.01,2439.24,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101336,TYEOZ6MPQQ2RP,TDUXJ8IDYQVC3,2025-09-12 01:05:34,2025-09-12 02:04:41,0.985,10206.2,10358.7,PIX,PIX,1064.8,5645.92,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102156,TMQP2W757TUUV,TZW5ZJ76XL6U1,2025-09-03 14:48:33,2025-09-03 16:36:43,1.803,10203.9,5660.1,PIX,PIX,7065.8,2456.45,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102218,TY9SGW2MXS7LL,TQ2KE0QZXBE2R,2025-08-31 00:46:32,2025-08-31 02:07:49,1.355,10185.2,7518.3,PIX,PIX,3743.03,4579.15,ES,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102281,TVD31LEDJJXGJ,TPZNOI67W3YV5,2025-08-05 11:36:52,2025-08-05 19:27:12,7.839,10164.6,1296.7,PIX,Card,3118.0,6939.84,PT,KP,BR,BR,Low,High,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100992,TMZ12T9WXBUHF,TYAMVZ0AJWIII,2025-07-03 21:29:41,2025-07-03 21:39:18,0.16,10163.4,63411.4,PIX,Card,1480.03,6195.38,BR,LY,BR,BR,Low,Monitored,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101760,TYTYXPTBA3LGO,THFS42KDXKUGN,2025-07-03 23:56:32,2025-07-04 01:51:41,1.919,10158.2,5293.0,PIX,PIX,1210.87,1671.19,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101263,T136UVUH6OXOC,TGEXZSF1UDBY3,2025-08-03 14:26:48,2025-08-03 19:29:58,5.053,10147.0,2008.2,Card,Card,3725.52,4228.49,DE,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,VPN,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102015,TAC8SWBZWZB3V,T4R0NGLJUWKQQ,2025-07-01 20:17:25,2025-07-01 22:58:47,2.689,10134.5,3768.2,PIX,PIX,2557.19,13542.08,YE,BR,BR,BR,Monitored,Low,Low,Low,No,No,Proxy,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100025,TLF7J1JGL72BQ,T2RTHDT07SWG4,2025-08-06 01:46:48,2025-08-06 03:40:31,1.895,10096.0,5326.9,Card,PIX,1979.11,6607.4,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101612,TULO7X3B7U8L0,TWHZ4USMKJK1Y,2025-09-29 05:15:04,2025-09-29 07:01:06,1.767,10088.9,5708.9,PIX,PIX,1501.38,3026.46,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100828,TGNL3WVWBML1F,TCQ8J6YMRUI1O,2025-09-04 20:55:24,2025-09-05 07:45:33,10.836,10056.7,928.1,PIX,Wire,1826.91,921.51,SY,US,BR,BR,High,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101578,TYYXK2FAIOICK,T0WR3P5HQ44ND,2025-08-19 16:03:37,2025-08-19 18:57:55,2.905,10011.8,3446.4,Card,Wire,1920.11,1305.25,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100071,TE1RKKO9NDGWU,TCUI8E3ORAQTL,2025-08-01 05:03:50,2025-08-01 05:32:37,0.48,9989.8,20824.2,PIX,PIX,28609.14,6598.29,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100771,T4NBFKRWGSMTI,TBI7AZPDE8SQH,2025-09-17 17:43:06,2025-09-17 19:37:24,1.905,9970.1,5233.6,PIX,Card,4088.56,3695.4,DE,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100446,T9J8D27A3U5NR,TPXDR776V6E17,2025-08-05 02:25:41,2025-08-05 10:46:38,8.349,9950.5,1191.8,PIX,PIX,3460.71,9245.69,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102268,T4GU34X9FVJ57,TMNSIJMX49ID0,2025-07-15 22:37:09,2025-07-16 07:32:06,8.916,9945.4,1115.5,PIX,PIX,3338.45,1829.76,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100815,T0SML5Y8D6FJ9,TVICZ21KRCSQ7,2025-07-17 22:07:29,2025-07-18 03:41:29,5.567,9935.9,1784.9,Card,PIX,2622.61,1632.22,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102119,TDL4X8SN6JHI4,TR8WUS4TWZX33,2025-09-04 20:01:29,2025-09-04 21:20:17,1.313,9909.5,7545.3,PIX,PIX,11706.28,6768.23,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100860,TCCCGWZXJ6OI1,TX7EYQVN47QL7,2025-08-01 18:53:22,2025-08-01 21:02:40,2.155,9901.9,4594.9,Card,PIX,7042.63,8415.55,BR,YE,BR,BR,Low,Monitored,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100137,TN1DUJKM0EL8E,TSW6ZSPC1O67G,2025-09-21 13:57:39,2025-09-21 15:16:06,1.308,9901.2,7572.6,PIX,Card,4880.2,1364.95,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101805,T8QHPDW2NFKSB,TG0X31EU5E6YC,2025-08-19 14:33:20,2025-08-19 18:28:38,3.922,9900.3,2524.5,Card,Card,1615.35,3220.72,BR,DE,BR,BR,Low,Low,Low,Low,No,No,Tor,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101684,TFAU15DU85AN5,TNAI24RQ3JI0Q,2025-07-19 19:56:12,2025-07-19 22:49:23,2.886,9865.4,3417.9,PIX,PIX,1444.07,2155.8,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101372,TP5G6CFCHPHF1,TY5FZE9GR8TOI,2025-07-05 11:17:15,2025-07-05 12:24:20,1.118,9865.2,8823.6,Card,Card,4894.93,1950.0,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101331,TUHQVR33VBVOO,T9MPJ61K2C0T8,2025-07-05 03:16:18,2025-07-05 04:14:39,0.973,9841.7,10120.0,Card,Card,1792.34,1899.3,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102462,TJX5AESSSWDG9,TLBWUYVJ9OUGE,2025-09-23 06:43:44,2025-09-23 15:39:18,8.926,9824.6,1100.7,PIX,Card,2176.14,1167.53,DE,BR,BR,BR,Low,Low,Low,Low,No,No,Tor,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100822,TRUL7GL8NMW34,T8J4TSUW3FQD9,2025-07-30 07:30:42,2025-07-30 10:09:22,2.644,9820.6,3713.7,PIX,PIX,23484.23,301.65,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100203,TOPY44AJCGUXO,T5DSSKACOYIFN,2025-07-28 16:36:08,2025-07-28 16:46:26,0.172,9818.2,57193.4,Card,PIX,8197.3,3586.88,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101073,TBCL1WPSMCYYB,TEO5JMP5KJ2E0,2025-08-19 20:53:59,2025-08-19 21:34:38,0.677,9810.3,14480.1,Card,Card,2066.86,1017.59,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100781,TA5VD75FG1U9P,TWHG31B6NRUWT,2025-07-27 13:56:15,2025-07-28 00:02:02,10.096,9809.4,971.6,PIX,PIX,8363.01,5297.09,US,DE,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,Yes,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100350,TA0DNBPKZNJXP,T4ZR4P8ABDDY3,2025-08-16 20:07:45,2025-08-17 04:47:53,8.669,9806.5,1131.2,PIX,Card,2011.01,702.48,BR,SY,BR,BR,Low,High,Low,Low,No,No,None,None,No,No,No,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101425,TC52UNQT7IMEC,TPK25WQL8F5WO,2025-07-11 04:42:24,2025-07-11 05:35:26,0.884,9800.4,11087.8,PIX,PIX,14655.12,7759.5,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101573,TSVI5F5AEQYAA,T0OY17PLKVOWO,2025-07-21 19:09:41,2025-07-21 21:44:03,2.573,9798.6,3808.6,Card,Card,630.3,6601.57,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100891,TJ55T5ZTMJWH4,TS9319WH0K8QT,2025-07-18 12:49:22,2025-07-18 23:35:21,10.766,9788.5,909.2,Card,PIX,4812.05,6879.75,PT,KP,BR,BR,Low,High,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101495,TVRM3HMR0EWW4,TSME0YMQGGNS0,2025-08-25 19:35:22,2025-08-25 19:53:29,0.302,9782.3,32397.5,Card,PIX,4443.4,10237.31,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101836,T2E8DFGA1XP98,TTZR0FZXCTAAX,2025-07-06 17:02:35,2025-07-07 03:45:53,10.722,9770.6,911.3,Card,PIX,56477.16,467.59,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100348,TX69WIJMEU8MK,T7D1Z3RKJT8NJ,2025-07-12 09:08:07,2025-07-12 10:34:11,1.434,9748.8,6796.2,PIX,PIX,2273.67,3539.76,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101895,TIWZ4K0MOB8NW,TWDZ4EKMU8ZEL,2025-09-19 07:54:45,2025-09-19 14:01:02,6.105,9727.8,1593.5,PIX,Card,3412.23,2977.02,ES,BR,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100361,T7CAXHBSLRPKC,T1W1T97G7IGEO,2025-07-22 16:52:42,2025-07-22 21:34:51,4.702,9707.3,2064.3,Card,PIX,13021.53,2873.1,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100069,TXLI5FH4ECIXA,TJKMGIRRIG8RC,2025-07-15 14:28:40,2025-07-15 16:23:40,1.917,9699.7,5060.7,Wire,PIX,2174.6,1028.11,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100117,TTEMMGM6K0K1F,TOAKOBZ8RNGT4,2025-07-19 18:40:00,2025-07-20 01:27:57,6.799,9687.0,1424.7,PIX,PIX,586.68,946.75,PT,AR,BR,AF,Low,Low,Low,High,No,Yes,None,Proxy,No,No,Yes,Yes,ip_country_high_risk;ip_anomaly;proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102385,TLTCER0HF3JY1,T53HQDNCW49O7,2025-09-03 03:48:03,2025-09-03 04:43:35,0.926,9681.3,10460.0,PIX,Card,4358.43,3395.19,BR,DE,BR,IR,Low,Low,Low,High,No,Yes,None,None,No,No,No,Yes,ip_country_high_risk;ip_anomaly;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101642,T1NHKH2MA9OOA,T735JHFBR1R3T,2025-08-01 12:37:13,2025-08-01 16:07:45,3.509,9675.5,2757.4,PIX,Card,4960.51,5446.9,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100101,TX7A5XTHUOE74,TESZN3M2LWWC0,2025-07-26 09:40:26,2025-07-26 18:19:25,8.65,9669.1,1117.9,Card,Card,3310.38,9251.35,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100510,TGBMRKJDHZKNB,TVM7D3W3CP7Y2,2025-07-06 09:22:19,2025-07-06 19:06:18,9.733,9658.5,992.3,Card,Card,1986.47,415.99,BR,FR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100318,T13A5E5CL3730,TU9JRQGMSH1U6,2025-09-05 05:02:03,2025-09-05 07:51:01,2.816,9648.8,3426.3,PIX,PIX,2614.02,20733.49,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100228,TD7O5343Q5XRD,TV7FZ5EIG0S4L,2025-09-11 01:35:46,2025-09-11 06:16:10,4.673,9645.2,2063.9,PIX,PIX,10426.63,232.96,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100228,TNYODBP2HO1WV,TCMNC6WV2S769,2025-09-02 09:24:27,2025-09-02 20:43:25,11.316,9645.2,852.3,PIX,Card,9105.69,4795.8,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102028,TZNL7ZTOQB1WF,TJEEXIUJ7F8QU,2025-10-02 10:55:59,2025-10-02 11:32:19,0.606,9634.5,15910.2,Card,PIX,3863.46,7652.98,ES,BR,BR,BR,Low,Low,Low,Low,No,No,Tor,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101807,TYCULVGJ7IISJ,TMRXA45NOE60P,2025-07-18 07:30:20,2025-07-18 16:02:59,8.544,9625.7,1126.6,PIX,Wire,2620.04,278.65,ES,MM,BR,BR,Low,High,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101147,TRUU6ASU7HKJL,T3LLD4FYF4LPM,2025-08-22 07:04:46,2025-08-22 09:51:49,2.784,9619.1,3454.9,PIX,PIX,3356.86,2641.04,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101773,TSLFN4LNPKH2I,T49ZK92WA8VO9,2025-08-11 16:28:56,2025-08-11 23:00:40,6.529,9615.3,1472.7,PIX,PIX,7269.39,13680.81,US,BR,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100886,T76AYIEQCVRGB,TQLJ9N7LBO501,2025-09-21 08:53:42,2025-09-21 12:35:47,3.701,9610.4,2596.4,Card,PIX,460.82,3592.27,BR,DE,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101895,TEXL719Z05T6U,TQMUG21C7OLW7,2025-08-05 20:26:05,2025-08-06 02:32:36,6.109,9566.3,1566.0,Card,PIX,6921.79,604.32,DE,BR,KP,BR,Low,Low,High,Low,Yes,No,None,None,No,No,Yes,No,ip_country_high_risk;ip_anomaly;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100066,T63N0V1VPLEG7,TSBY9IQCMKHEE,2025-10-01 11:13:34,2025-10-01 13:26:53,2.222,9536.4,4291.9,PIX,PIX,2427.8,4779.33,AR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101593,TDD9STV5845PB,TKXW9KSI8ZUX3,2025-09-22 09:18:17,2025-09-22 11:09:16,1.85,9535.7,5155.2,Card,PIX,980.58,758.34,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101906,TNXA1F673VUXH,TMVQ3UDYN0LVM,2025-08-31 20:26:49,2025-08-31 22:17:22,1.843,9535.5,5175.3,PIX,Card,149.96,1519.98,DE,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100467,T771RP2UC4SGB,T4V43WXSILJ93,2025-09-22 06:46:41,2025-09-22 09:20:23,2.562,9529.4,3720.0,PIX,PIX,27260.1,10687.4,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101716,TBR57UNRHXNXB,T7C88Y4K4KH16,2025-09-01 01:56:27,2025-09-01 02:50:02,0.893,9519.6,10659.6,PIX,PIX,3716.33,17204.53,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101676,TF40CDC8XT1CE,TNFCFZW3YN73C,2025-09-18 00:10:31,2025-09-18 03:05:31,2.917,9511.5,3261.1,PIX,Card,933.79,7574.49,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102299,TJG7EKJP69SN2,TJU3PPEQPFLM8,2025-08-11 10:48:13,2025-08-11 13:05:13,2.283,9508.3,4164.2,Card,Card,3482.99,3239.18,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101374,T47BX4D6R7NQJ,TV8GRHK1F5NLA,2025-08-27 14:59:56,2025-08-27 16:19:03,1.319,9507.5,7210.3,Card,Card,2622.04,2955.81,ES,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101575,T51CR3PZ1X5BG,TW9J90LMCND6F,2025-07-08 00:22:29,2025-07-08 01:11:54,0.824,9494.9,11528.4,Card,PIX,3499.68,465.14,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100740,TLRK4KDDZHLHK,TA32IAVMXKYLC,2025-09-08 23:35:16,2025-09-09 01:21:02,1.763,9481.8,5378.9,Card,Card,1950.6,1135.83,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100114,TVGV7VM3TMSJ3,TKIFHANKANQOT,2025-08-12 12:02:27,2025-08-12 23:56:26,11.9,9467.1,795.6,PIX,PIX,2076.23,10080.95,US,DE,YE,BR,Low,Low,Monitored,Low,No,No,None,None,No,Yes,Yes,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102468,TTRJRKWMUEJ5X,T2R045YDSSS9F,2025-07-16 14:04:08,2025-07-16 14:17:55,0.23,9461.5,41186.5,PIX,PIX,2786.39,1883.82,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
