customer_id,month,ml_split,weak_label,declared_occupation,kyc_tier,state,city,beneficial_owner,age,months_since_registration,annual_income_brl,kyc_risk_score,avg_amount,max_amount,confirmed_count,pix_count,card_count,wire_count,peer_group_size,peer_total_amount_median,peer_total_amount_mean,peer_total_amount_std,ratio_to_peer_median_total,zscore_vs_peer_total
C100735,2025-09,test,0,Software Engineer,L1,RS,Porto Alegre,No,63.0390143737,19.2838370565,8935,78,3055.39,4486.65,4,2,1,1,170,31606.535,35201.2344706,21318.0559045,0.386678261315,-1.07794418841
C100736,2025-09,test,0,Student,L3,RN,Natal,Yes,28.5475701574,41.3929040736,21697,64,6065.19153846,32029.63,13,8,3,2,162,29666.965,34029.5683333,20159.9283067,2.65775383495,2.22311909967
C100737,2025-09,test,0,Designer,L1,CE,Fortaleza,Yes,30.2532511978,64.8160315375,11521,69,2936.82727273,7337.81,9,7,4,0,159,29011.27,32442.0269182,17373.7654413,1.1135362223,-0.00788124593381
C100738,2025-09,test,0,Lawyer,L3,SC,Florianópolis,Yes,28.553045859,33.6399474376,33313,34,4541.645,10852.92,7,6,1,1,147,29825.31,32424.9472109,16549.0392988,1.21819890556,0.236159496546
C100739,2025-09,test,0,Mechanic,L1,BA,Salvador,No,21.5441478439,54.9934296978,11759,47,5843.93272727,12634.16,10,7,4,0,161,28743.58,34224.0437888,18966.9637822,2.23643888479,1.58481961353
C100740,2025-09,test,0,Nurse,L2,RJ,Rio de Janeiro,No,5.65092402464,15.6701708279,14020,63,2928.635,7505.8,6,2,4,0,149,30712.27,36552.4157718,21857.209461,0.572142990407,-0.868391081931
C100741,2025-09,test,0,Chef,L1,DF,Brasília,No,6.65845311431,63.1406044678,25102,74,4388.40818182,16070.98,8,6,5,0,168,26954.78,31101.7207143,17462.3847484,1.79086937456,0.983300364361
C100742,2025-09,test,0,Entrepreneur,L2,RN,Natal,No,15.7563312799,15.9658344284,9706,98,3879.01555556,13010.85,6,4,5,0,142,30077.04,34162.0129577,18906.8199243,1.16072392762,0.0396220541187
C100743,2025-09,test,0,Software Engineer,L1,CE,Fortaleza,Yes,16.9911019849,13.2063074901,47488,69,5115.49571429,13442.28,7,5,2,0,170,31606.535,35201.2344706,21318.0559045,1.13294513302,0.0284845640771
C100744,2025-09,test,0,Chef,L3,SP,São Paulo,No,30.7186858316,35.8081471748,9351,85,6807.184,25746.52,5,2,3,0,168,26954.78,31101.7207143,17462.3847484,1.26270442571,0.168029700868
C100745,2025-09,test,0,Teacher,L2,DF,Brasília,No,42.1546885695,20.5978975033,11502,69,3326.25125,7022.54,7,3,5,0,152,31549.52,35366.1705921,20682.6596024,0.843436286828,-0.423357573949
C100746,2025-09,test,0,Software Engineer,L3,SC,Florianópolis,No,20.3011635866,61.7279894875,11069,78,3186.89142857,11921.18,14,7,5,2,170,31606.535,35201.2344706,21318.0559045,1.41162199526,0.441655917011
C100747,2025-09,test,0,Nurse,L1,RJ,Rio de Janeiro,No,25.7166324435,68.1340341656,23213,64,3109.25222222,10794.84,9,4,5,0,149,30712.27,36552.4157718,21857.209461,0.911143005711,-0.392051226261
C100748,2025-09,test,0,Accountant,L2,GO,Goiânia,No,26.4777549624,22.864651774,17407,63,2310.53333333,6750.1,8,8,1,0,154,29301.805,31000.1516234,17095.5085241,0.709676417545,-0.596960985922
C100749,2025-09,test,0,Nurse,L3,PR,Curitiba,No,28.8843258042,53.1208935611,16171,26,5631.61625,15432,8,4,4,0,149,30712.27,36552.4157718,21857.209461,1.46693585333,0.388911230565
C100750,2025-09,test,0,Chef,L3,MG,Belo Horizonte,No,37.3607118412,43.1340341656,15060,56,6541.80285714,31758.11,6,4,3,0,168,26954.78,31101.7207143,17462.3847484,1.69886825268,0.841288260303
C100751,2025-09,test,1,Software Engineer,L3,SP,São Paulo,No,30.12183436,25.0985545335,30418,56,7715.08428571,17458.2,7,5,2,0,170,31606.535,35201.2344706,21318.0559045,1.70868429583,0.88208585312
C100752,2025-09,test,0,Dentist,L1,CE,Fortaleza,No,47.8576317591,57.6544021025,20388,69,2993.89,6612.8,6,4,4,0,147,33362.01,34975.5661905,19506.645951,0.717915976885,-0.56516359697
C100753,2025-09,test,0,Chef,L3,RN,Natal,No,13.9520876112,24.9342969777,10901,100,3952.283,12278.36,9,4,4,2,168,26954.78,31101.7207143,17462.3847484,1.46626423959,0.48224279828
C100754,2025-09,test,0,Store Owner,L1,SC,Florianópolis,No,36.1971252567,55.5190538765,17412,82,4406.59333333,8128.97,12,6,6,0,162,29738.155,32985.3712963,20132.8394591,1.77815738737,0.988124340043
C100755,2025-09,test,0,Designer,L3,DF,Brasília,No,18.4804928131,4.2049934297,7373,54,7042.55666667,17881.31,3,2,1,0,159,29011.27,32442.0269182,17373.7654413,0.728257328962,-0.651232282172
C100756,2025-09,test,0,Nurse,L3,DF,Brasília,No,59.9698836413,36.4980289093,41370,80,2657.67375,6212.88,7,7,1,0,149,30712.27,36552.4157718,21857.209461,0.692276734999,-0.69958728259
C100757,2025-09,test,0,Nurse,L3,RN,Natal,No,34.4996577687,64.4218134034,6881,68,3820.902,7363.34,3,4,1,0,149,30712.27,36552.4157718,21857.209461,0.622048126042,-0.798267766202
C100758,2025-09,test,0,Trader,L3,RS,Porto Alegre,No,60.167008898,68.2982917214,20058,35,3242.7675,9033.79,8,6,2,0,159,28132.08,33003.3112579,18324.7272646,0.922155062832,-0.385335680902
C100759,2025-09,test,0,Store Owner,L3,RJ,Rio de Janeiro,No,17.7577002053,39.7174770039,9662,97,5256.89333333,16399.8,12,9,1,2,162,29738.155,32985.3712963,20132.8394591,2.12127215021,1.49493809678
C100760,2025-09,test,0,Trader,L1,PE,Recife,No,6.86652977413,23.4888304862,9076,65,4864.39125,8083.12,7,3,4,1,159,28132.08,33003.3112579,18324.7272646,1.38330084373,0.322614282699
C100761,2025-09,test,1,Entrepreneur,L3,SC,Florianópolis,No,40.3613963039,37.8449408673,23385,33,6296.255,19792.52,8,6,3,1,142,30077.04,34162.0129577,18906.8199243,2.09337587741,1.52328827151
C100762,2025-09,test,0,Store Owner,L1,RJ,Rio de Janeiro,No,59.8576317591,42.7069645204,11849,35,2628.05142857,5017.05,7,5,1,1,162,29738.155,32985.3712963,20132.8394591,0.618611342903,-0.72463754186
C100763,2025-09,test,0,Nurse,L3,SP,São Paulo,No,55.3976728268,21.4848883049,19468,100,6503.913,26637.63,10,6,4,0,149,30712.27,36552.4157718,21857.209461,2.11769204946,1.30330975137
C100764,2025-09,test,0,Trader,L1,CE,Fortaleza,No,4.30116358658,15.111695138,24605,60,5668.71666667,13546.83,8,5,3,1,159,28132.08,33003.3112579,18324.7272646,1.81353280667,0.983105422633
C100765,2025-09,test,0,Driver,L1,RN,Natal,No,32.3312799452,65.5716162943,26027,43,4677.2425,14345.23,8,5,3,0,140,29060.59,33247.459,18580.4530137,1.2875836313,0.224455291641
C100766,2025-09,test,0,Lawyer,L3,RS,Porto Alegre,No,39.8412046543,12.976346912,18766,47,2757.2125,6524.07,7,5,3,0,147,29825.31,32424.9472109,16549.0392988,0.739563142847,-0.626456135835
C100767,2025-09,test,0,Chef,L2,RN,Natal,No,3.11293634497,53.7779237845,24961,54,3181.11222222,6068.76,9,6,2,1,168,26954.78,31101.7207143,17462.3847484,1.0621496447,-0.141544854835
C100768,2025-09,test,0,Designer,L3,RJ,Rio de Janeiro,No,29.0951403149,30.7490144547,23939,79,3942.88714286,11421.71,5,4,3,0,159,29011.27,32442.0269182,17373.7654413,0.951361660486,-0.278685523562
C100769,2025-09,test,1,Student,L3,AM,Manaus,No,10.5817932923,2.43101182654,53561,44,3078.491,8814.16,10,3,6,1,162,29666.965,34029.5683333,20159.9283067,1.03768316038,-0.160945926194
C100770,2025-09,test,0,Teacher,L1,RN,Natal,No,61.3798767967,42.7069645204,27390,51,3300.22333333,8902.26,7,5,2,2,152,31549.52,35366.1705921,20682.6596024,0.941440947438,-0.273860359402
C100771,2025-09,test,0,Freelancer,L1,DF,Brasília,No,42.9623545517,22.4375821288,12895,47,3608.98,5328.24,3,3,1,0,175,32573.58,34797.1865143,19619.1670668,0.44317879705,-1.03782522698
C100772,2025-09,test,1,Freelancer,L3,RN,Natal,No,27.1731690623,55.7161629435,9374,81,2486.047,6207.86,10,6,3,1,175,32573.58,34797.1865143,19619.1670668,0.763209631855,-0.506480039669
C100773,2025-09,test,0,Nurse,L2,RJ,Rio de Janeiro,No,13.5222450376,31.0446780552,9051,69,1315.61,1895.77,4,3,2,0,149,30712.27,36552.4157718,21857.209461,0.214183126158,-1.37137203289
C100774,2025-09,test,0,Trader,L1,CE,Fortaleza,No,31.9507186858,38.0091984231,25183,85,3551.10857143,10630.02,6,4,3,0,159,28132.08,33003.3112579,18324.7272646,0.883609032819,-0.44451145931
C100775,2025-09,test,0,Chef,L3,PR,Curitiba,No,66.0752908966,26.8396846255,18043,62,4253.75833333,9698.93,6,2,3,1,168,26954.78,31101.7207143,17462.3847484,0.946865453919,-0.319496494589
C100776,2025-09,test,0,Consultant,L1,RJ,Rio de Janeiro,Yes,11.7180013689,13.1077529566,12458,33,4053.39769231,11922.68,11,9,4,0,152,31022.085,34405.815,17758.661902,1.69860181867,1.02982730912
C100777,2025-09,test,1,Dentist,L2,RS,Porto Alegre,Yes,26.0780287474,44.9080157687,33730,61,3124.03,6432.34,9,4,5,0,147,33362.01,34975.5661905,19506.645951,0.84276307093,-0.351638934121
C100778,2025-09,test,0,Student,L3,RN,Natal,No,26.5872689938,38.6662286465,37468,84,4861.414,22112.6,9,5,5,0,162,29666.965,34029.5683333,20159.9283067,1.63866239772,0.723443627616
C100779,2025-09,test,0,Chef,L2,PR,Curitiba,No,36.8350444901,14.5532194481,10973,55,1408.03333333,1900.48,3,2,1,0,168,26954.78,31101.7207143,17462.3847484,0.156710609398,-1.53917240409
C100780,2025-09,test,0,Designer,L3,BA,Salvador,No,29.6947296372,24.6714848883,24720,84,3503.03571429,12847.16,14,4,9,1,159,29011.27,32442.0269182,17373.7654413,1.69046374047,0.955490802375
C100781,2025-09,test,0,Mechanic,L2,DF,Brasília,No,41.3278576318,1.83968462549,20978,41,4293.4125,12093.46,5,4,3,1,161,28743.58,34224.0437888,18966.9637822,1.19495553442,0.00649846821006
C100782,2025-09,test,0,Chef,L2,RJ,Rio de Janeiro,No,45.9411362081,63.567674113,33365,6,2150.87,5526.86,5,4,2,0,168,26954.78,31101.7207143,17462.3847484,0.478772967169,-1.04203984602
C100783,2025-09,test,0,Driver,L1,RJ,Rio de Janeiro,No,36.8980150582,57.2601839685,15894,66,4270.35857143,14031.24,6,6,0,1,140,29060.59,33247.459,18580.4530137,1.02862708569,-0.180563358575
C100784,2025-09,test,0,Nurse,L1,MG,Belo Horizonte,No,47.498973306,17.1156373193,45492,60,4138.60285714,9976.71,6,4,3,0,149,30712.27,36552.4157718,21857.209461,0.943278370501,-0.346896788693
C100785,2025-09,test,0,Nurse,L3,BA,Salvador,No,10.9869952088,47.8975032852,21112,68,3320.055,8394.53,6,3,2,1,149,30712.27,36552.4157718,21857.209461,0.648611450733,-0.7609427819
C100786,2025-09,test,0,Freelancer,L1,SC,Florianópolis,No,36.9719370294,68.6268068331,7467,66,4152.98857143,19241.13,6,2,3,2,175,32573.58,34797.1865143,19619.1670668,0.892469295668,-0.291871030752
C100787,2025-09,test,0,Student,L2,SP,São Paulo,No,31.3018480493,37.5492772668,9408,24,8077.45142857,38339.39,7,3,4,0,162,29666.965,34029.5683333,20159.9283067,1.90589633958,1.11669998644
C100788,2025-09,test,0,Driver,L3,AM,Manaus,No,2.4038329911,63.2063074901,19787,66,5905.67571429,20512.24,7,3,4,0,140,29060.59,33247.459,18580.4530137,1.42253581225,0.43552603341
C100789,2025-09,test,0,Mechanic,L1,SP,Campinas,Yes,42.0999315537,24.2444152431,10170,75,1499.93666667,1845.82,2,2,1,0,161,28743.58,34224.0437888,18966.9637822,0.15655008875,-1.56715825106
C100790,2025-09,test,0,Consultant,L3,RN,Natal,Yes,44.0164271047,52.3653088042,11609,55,3816.34,5908.63,4,2,1,1,152,31022.085,34405.815,17758.661902,0.492080400141,-1.07780952786
C100791,2025-09,test,0,Freelancer,L3,MG,Belo Horizonte,No,38.7816563997,33.2457293035,29959,56,2838.2175,8361.87,5,2,6,0,175,32573.58,34797.1865143,19619.1670668,0.697060009984,-0.616307841872
C100792,2025-09,test,0,Mechanic,L2,DF,Brasília,No,64.4928131417,41.1629434954,16315,52,3896.085,9131.42,5,4,1,1,161,28743.58,34224.0437888,18966.9637822,0.813277608426,-0.571917251141
C100793,2025-09,test,0,Freelancer,L1,RS,Porto Alegre,No,31.0362765229,63.5019710907,24434,62,2745.24,4894.43,5,4,1,0,175,32573.58,34797.1865143,19619.1670668,0.421390587095,-1.07400005528
C100794,2025-09,test,0,Chef,L1,RJ,Rio de Janeiro,No,25.8480492813,54.9277266754,81591,23,6856.96,33676.05,6,5,1,0,168,26954.78,31101.7207143,17462.3847484,1.52632520095,0.574952357904
C100795,2025-09,test,0,Freelancer,L2,PA,Belém,No,25.7138945927,34.7897503285,32210,51,3714.905,9656.18,8,3,5,0,175,32573.58,34797.1865143,19619.1670668,0.91237254241,-0.25882579505
C100796,2025-09,test,0,Student,L1,RS,Porto Alegre,No,15.7125256674,13.1406044678,12518,65,3585.74857143,8207.61,6,4,2,1,162,29666.965,34029.5683333,20159.9283067,0.846066997416,-0.442924607543
C100797,2025-09,test,0,Trader,L1,BA,Salvador,No,20.2765229295,37.6149802891,15784,67,5440.54222222,14071.47,9,5,3,1,159,28132.08,33003.3112579,18324.7272646,1.74053536034,0.871039907532
C100798,2025-09,test,0,Designer,L2,DF,Brasília,No,22.9048596851,67.444152431,15744,62,7244.90666667,40821.53,10,4,7,1,159,29011.27,32442.0269182,17373.7654413,2.99672782336,3.13673240645
C100799,2025-09,test,0,Lawyer,L1,BA,Salvador,No,24.1177275838,5.05913272011,23271,58,3875.13571429,12890.74,6,5,2,0,147,29825.31,32424.9472109,16549.0392988,0.909494318751,-0.320199687439
C100800,2025-09,test,0,Dentist,L2,SP,São Paulo,No,10.083504449,13.1406044678,15349,30,4981.2875,15070.61,7,8,0,0,147,33362.01,34975.5661905,19506.645951,1.19448138766,0.249901178387
C100801,2025-09,test,1,Trader,L2,DF,Brasília,No,37.0458590007,45.9921156373,15806,22,4566.90875,8894.84,8,5,3,0,159,28132.08,33003.3112579,18324.7272646,1.29870489491,0.19274277271
C100802,2025-09,test,0,Accountant,L1,SC,Florianópolis,No,52.7145790554,27.5952693824,8053,66,2015.75125,6152.88,7,6,1,1,154,29301.805,31000.1516234,17095.5085241,0.550341864605,-0.870061373279
C100803,2025-09,test,0,Software Engineer,L1,AM,Manaus,No,13.7056810404,57.7201051248,13758,60,5260.00833333,14826.79,5,4,1,1,170,31606.535,35201.2344706,21318.0559045,0.998529259851,-0.170802839006
C100804,2025-09,test,1,Designer,L1,RS,Porto Alegre,No,27.4332648871,24.1458607096,31668,54,5524.20555556,22523.5,8,7,2,0,159,29011.27,32442.0269182,17373.7654413,1.71374262485,0.994362629112
C100805,2025-09,test,0,Chef,L3,PE,Recife,No,62.4257357974,31.3731931669,20542,51,2958.06777778,7000.75,7,6,3,0,168,26954.78,31101.7207143,17462.3847484,0.987676768276,-0.256500516901
C100806,2025-09,test,0,Trader,L3,AM,Manaus,No,67.6960985626,2.3653088042,6602,73,4846.44,8449.71,3,1,2,0,159,28132.08,33003.3112579,18324.7272646,0.516823498298,-1.00759978532
C100807,2025-09,test,0,Chef,L1,RJ,Rio de Janeiro,No,10.8145106092,65.7358738502,9051,77,3342.71428571,5603.72,7,5,2,0,168,26954.78,31101.7207143,17462.3847484,0.868083508751,-0.441103596403
C100808,2025-09,test,0,Designer,L2,PR,Curitiba,No,27.3155373032,52.7266754271,8375,63,2828.99916667,8974.54,11,6,6,0,159,29011.27,32442.0269182,17373.7654413,1.17016559427,0.086680293161
C100809,2025-09,test,0,Trader,L3,PE,Recife,No,33.7768651608,39.1261498029,3334,58,3513.84555556,6748.05,9,5,4,0,159,28132.08,33003.3112579,18324.7272646,1.12414759236,-0.0752372047863
C100810,2025-09,test,0,Entrepreneur,L1,RN,Natal,No,2.64476386037,9.42838370565,18207,52,2628.256,4831.86,4,1,3,1,142,30077.04,34162.0129577,18906.8199243,0.436920654426,-1.11180690576
C100811,2025-09,test,0,Store Owner,L1,AM,Manaus,No,51.5865845311,25.0328515112,10228,66,7133.23333333,19754.56,7,6,1,2,162,29738.155,32985.3712963,20132.8394591,2.15881247508,1.55038879474
C100812,2025-09,test,0,Lawyer,L2,SP,Campinas,No,3.77275838467,4.50065703022,2689,47,2972.33,5488.12,7,2,4,1,147,29825.31,32424.9472109,16549.0392988,0.697605825388,-0.702073214108
C100813,2025-09,test,0,Trader,L3,AM,Manaus,No,18.2450376454,37.4178712221,17492,36,5010.1,11257.99,6,4,2,0,159,28132.08,33003.3112579,18324.7272646,1.06855234309,-0.160586906171
C100814,2025-09,test,0,Student,L1,SP,Campinas,No,62.4038329911,62.4507227332,15937,77,1830.89,3371.14,10,8,2,0,162,29666.965,34029.5683333,20159.9283067,0.617147726436,-0.779797829346
C100815,2025-09,test,0,Freelancer,L2,RN,Natal,No,19.961670089,43.791064389,5437,67,8362.68,31027.09,5,2,4,0,175,32573.58,34797.1865143,19619.1670668,1.54039193727,0.783870866348
C100816,2025-09,test,0,Teacher,L1,CE,Fortaleza,Yes,65.0732375086,10.9724047306,5827,50,3075.94166667,9021.65,6,3,2,1,152,31549.52,35366.1705921,20682.6596024,0.58497403447,-0.817618281071
C100817,2025-09,test,0,Student,L1,SP,São Paulo,No,23.4332648871,59.5926412615,10022,62,6420.66,9172.98,4,3,1,0,162,29666.965,34029.5683333,20159.9283067,0.865698260675,-0.414035615919
C100818,2025-09,test,0,Student,L1,PA,Belém,No,37.5852156057,34.5269382392,19984,47,1772.04,2739.28,3,3,0,0,162,29666.965,34029.5683333,20159.9283067,0.17919325418,-1.4242832562
C100819,2025-09,test,0,Designer,L3,RN,Natal,No,46.7707049966,68.2982917214,27133,100,2917.636,9719.06,5,3,2,0,159,29011.27,32442.0269182,17373.7654413,0.502845273578,-1.027632552
C100820,2025-09,test,0,Student,L1,DF,Brasília,No,8.20807665982,62.4507227332,4207,48,2675.695,3938.01,2,1,1,0,162,29666.965,34029.5683333,20159.9283067,0.180382118629,-1.42253374601
C100821,2025-09,test,1,Entrepreneur,L3,BA,Salvador,No,60.0465434634,16.2614980289,9124,61,3605.03777778,12896.78,9,4,5,0,142,30077.04,34162.0129577,18906.8199243,1.07874112612,-0.0907964937848
C100822,2025-09,test,0,Software Engineer,L2,RS,Porto Alegre,No,43.0088980151,67.9369250986,15035,91,2642.645,4562.66,7,4,3,1,170,31606.535,35201.2344706,21318.0559045,0.668885722525,-0.659538305629
C100823,2025-09,test,0,Consultant,L2,RJ,Rio de Janeiro,No,20.1368925394,48.7844940867,27253,26,3342.354,5848.63,9,7,2,1,152,31022.085,34405.815,17758.661902,1.07741114113,-0.0553124444523
C100824,2025-09,test,0,Mechanic,L3,PE,Recife,No,22.726899384,53.2194480946,19041,50,2944.09,5651,6,4,2,0,161,28743.58,34224.0437888,18966.9637822,0.614556015639,-0.873070881505
C100825,2025-09,test,1,Accountant,L3,RN,Natal,No,40.8514715948,8.37713534823,23210,43,4858.34428571,14074.27,7,6,1,0,154,29301.805,31000.1516234,17095.5085241,1.16062508777,0.175967762081
C100826,2025-09,test,0,Entrepreneur,L3,PA,Belém,No,45.87816564,16.3600525624,7242,47,4661.0075,8316.73,4,3,0,1,142,30077.04,34162.0129577,18906.8199243,0.619875825547,-0.820761133807
C100827,2025-09,test,1,Entrepreneur,L1,SP,Campinas,No,24.5722108145,11.7936925099,25873,44,5473.02428571,23575.86,7,4,2,1,142,30077.04,34162.0129577,18906.8199243,1.27376796387,0.219452930681
C100828,2025-09,test,1,Driver,L3,GO,Goiânia,No,52.5366187543,68.9224704336,19250,69,2265.92692308,9843.65,12,7,5,1,140,29060.59,33247.459,18580.4530137,1.013642531,-0.203999816216
C100829,2025-09,test,0,Software Engineer,L1,MG,Belo Horizonte,No,45.0020533881,35.0525624179,4896,55,2539.99,6104.55,4,5,1,0,170,31606.535,35201.2344706,21318.0559045,0.482176866271,-0.936356230604
C100830,2025-09,test,0,Dentist,L2,PE,Recife,No,55.5181382615,20.1379763469,18786,89,8510.12,51305.29,7,3,4,1,147,33362.01,34975.5661905,19506.645951,2.04067320884,1.69713408921
C100831,2025-09,test,1,Driver,L1,PA,Belém,No,44.5256673511,5.91327201051,13435,38,3342.92866667,7645.48,15,7,6,2,140,29060.59,33247.459,18580.4530137,1.72549593797,0.90936808632
C100832,2025-09,test,0,Trader,L2,RJ,Rio de Janeiro,No,50.1136208077,7.3258869908,7855,79,5031.48222222,25470.49,8,4,4,1,159,28132.08,33003.3112579,18324.7272646,1.60966910374,0.670134325319
C100833,2025-09,test,0,Chef,L3,PE,Recife,No,46.7433264887,15.6373193167,17638,46,2486.18125,7213.49,7,4,3,1,168,26954.78,31101.7207143,17462.3847484,0.737882112189,-0.642081300798
C100834,2025-09,test,0,Store Owner,L3,PA,Belém,Yes,59.8466803559,36.1038107753,17939,56,4138.5,9004.78,8,4,2,2,162,29738.155,32985.3712963,20132.8394591,1.11331721823,0.00609097906696
C100835,2025-09,test,0,Chef,L2,MG,Belo Horizonte,No,45.3470225873,13.3377135348,23315,91,3939.67333333,8434.62,6,2,3,1,168,26954.78,31101.7207143,17462.3847484,0.876951694653,-0.427414744425
C100836,2025-09,test,0,Designer,L3,DF,Brasília,No,23.4360027379,60.9724047306,37408,100,4462.62375,16610.2,8,6,2,0,159,29011.27,32442.0269182,17373.7654413,1.2305903878,0.187579548761
C100837,2025-09,test,0,Accountant,L2,AM,Manaus,No,16.2765229295,58.7713534823,7577,59,4081.902,13360.14,10,7,3,0,154,29301.805,31000.1516234,17095.5085241,1.39305479645,0.574353688443
C100838,2025-09,test,0,Software Engineer,L2,SP,São Paulo,No,20.3066392882,56.1432325887,26809,42,1077.841,1854.22,9,5,4,1,170,31606.535,35201.2344706,21318.0559045,0.34101840015,-1.14564032386
C100839,2025-09,test,0,Designer,L2,GO,Goiânia,No,8.3394934976,47.0105124836,37707,80,3068.09666667,6373.38,2,2,1,0,159,29011.27,32442.0269182,17373.7654413,0.317266014208,-1.33751874323
C100840,2025-09,test,1,Dentist,L1,RS,Porto Alegre,No,10.8665297741,12.7792378449,36644,65,3014.55375,11919.52,8,4,4,0,147,33362.01,34975.5661905,19506.645951,0.722871014067,-0.556689049351
C100841,2025-09,test,0,Trader,L3,RJ,Rio de Janeiro,No,38.8610540726,40.4073587385,13150,56,3802.75,3802.75,1,0,0,1,159,28132.08,33003.3112579,18324.7272646,0.135174860871,-1.59350591341
C100842,2025-09,test,0,Lawyer,L1,SP,São Paulo,No,20.7008898015,44.5466491459,6189,48,2854.73333333,7744.76,3,2,1,0,147,29825.31,32424.9472109,16549.0392988,0.287145380886,-1.441820687
C100843,2025-09,test,0,Accountant,L2,PA,Belém,No,6.89938398357,32.3258869908,17076,85,3542.945,5202.9,2,1,1,0,154,29301.805,31000.1516234,17095.5085241,0.241824351776,-1.39886225611
C100844,2025-09,test,0,Nurse,L1,RN,Natal,No,14.045174538,37.5492772668,9487,63,3027.13375,8607,6,7,1,0,149,30712.27,36552.4157718,21857.209461,0.788514492742,-0.564360505116
C100845,2025-09,test,0,Store Owner,L1,SP,Campinas,No,30.0725530459,31.2417871222,16659,34,4745.64333333,14999.95,6,5,1,0,162,29738.155,32985.3712963,20132.8394591,0.957485761978,-0.224087183801
C100846,2025-09,test,0,Nurse,L2,PR,Curitiba,No,14.0396988364,21.5505913272,12535,59,4534.12181818,15269.04,10,4,7,0,149,30712.27,36552.4157718,21857.209461,1.62395485583,0.609543695501
C100847,2025-09,test,0,Designer,L3,BA,Salvador,No,2.55167693361,38.8304862024,10706,74,3425.76538462,8391.13,13,9,4,0,159,29011.27,32442.0269182,17373.7654413,1.53509136277,0.696045029653
C100848,2025-09,test,0,Nurse,L2,PA,Belém,Yes,34.7843942505,36.629434954,22064,60,9918.24333333,27049.11,3,2,1,0,149,30712.27,36552.4157718,21857.209461,0.968822232938,-0.311004283687
C100849,2025-09,test,0,Freelancer,L3,RS,Porto Alegre,Yes,36.8898015058,14.7174770039,10837,44,4038.28,5395.85,3,3,1,0,175,32573.58,34797.1865143,19619.1670668,0.495896367547,-0.950298575407
C100850,2025-09,test,0,Student,L2,PR,Curitiba,No,41.2375085558,67.9040735874,16058,79,6157.5475,17851.52,4,2,2,0,162,29666.965,34029.5683333,20159.9283067,0.830222774726,-0.466240662682
C100851,2025-09,test,1,Driver,L1,SP,Campinas,No,33.9767282683,31.3403416557,26059,54,10666.4344444,42813.36,9,7,2,0,140,29060.59,33247.459,18580.4530137,3.30337099144,3.37722933633
C100852,2025-09,test,0,Mechanic,L1,PA,Belém,No,63.4305270363,65.6701708279,45267,48,5944.882,17506.21,5,4,1,0,161,28743.58,34224.0437888,18966.9637822,1.034123446,-0.237235323507
C100853,2025-09,test,1,Accountant,L1,RS,Porto Alegre,No,45.2922655715,40.8015768725,8326,47,6747.78555556,20498.63,7,4,5,0,154,29301.805,31000.1516234,17095.5085241,2.07257095595,1.73904849538
C100854,2025-09,test,0,Dentist,L2,SP,São Paulo,No,20.8596851472,23.9159001314,17094,64,4230.10625,11425.63,7,5,3,0,147,33362.01,34975.5661905,19506.645951,1.01435285224,-0.0581707482325
C100855,2025-09,test,1,Lawyer,L2,SP,Campinas,No,65.029431896,55.814717477,24847,53,2037.596,6939.72,10,6,3,1,147,29825.31,32424.9472109,16549.0392988,0.683176805203,-0.728077744777
C100856,2025-09,test,0,Freelancer,L2,RS,Porto Alegre,No,51.7289527721,49.1787122208,5569,55,2659.225,5244.45,6,3,3,0,175,32573.58,34797.1865143,19619.1670668,0.48982488262,-0.960379023742
C100857,2025-09,test,0,Designer,L2,CE,Fortaleza,No,24.2902121834,68.4625492773,2461,66,1547.6375,2386.29,2,3,1,0,159,29011.27,32442.0269182,17373.7654413,0.213384315819,-1.51098373044
C100858,2025-09,test,0,Lawyer,L3,PA,Belém,Yes,59.7344284736,22.7003942181,16116,59,4357.34,10831.14,4,4,1,0,147,29825.31,32424.9472109,16549.0392988,0.730476900324,-0.642831708767
C100859,2025-09,test,0,Lawyer,L1,AM,Manaus,No,66.4722792608,11.3994743758,9269,49,2472.555,3433.86,6,3,2,1,147,29825.31,32424.9472109,16549.0392988,0.497407403309,-1.06287844831
C100860,2025-09,test,0,Consultant,L3,RN,Natal,No,22.8008213552,49.2444152431,26336,54,5156.80272727,18855.71,10,10,0,1,152,31022.085,34405.815,17758.661902,1.82853054526,1.25679598627
C100861,2025-09,test,0,Dentist,L2,DF,Brasília,No,54.6858316222,17.444152431,13160,40,5393.68,15202.9,6,2,4,0,147,33362.01,34975.5661905,19506.645951,0.970027885011,-0.133979270298
C100862,2025-09,test,0,Mechanic,L2,AM,Manaus,Yes,15.0308008214,43.9553219448,20419,28,1598.49857143,4542.24,6,2,4,1,161,28743.58,34224.0437888,18966.9637822,0.38928658156,-1.21445657056
C100863,2025-09,test,0,Nurse,L3,PE,Recife,No,55.5318275154,67.3455978975,19165,67,3246.798,4443.96,5,4,1,0,149,30712.27,36552.4157718,21857.209461,0.528583201437,-0.929598346399
C100864,2025-09,test,0,Student,L3,SC,Florianópolis,Yes,59.5208761123,51.7082785808,10934,27,3754.3375,7594.96,4,4,0,0,162,29666.965,34029.5683333,20159.9283067,0.506197718574,-0.943069739342
